id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Proto
35218442,"Lovely, central app w/ a sunny terrace, incl bike!",7269300,Melissa,M,Amandus - Atheneum,51.21904,4.42858,Entire home/apt,70,2,9,2020-01-01,0.3,1,0,0,M,Haha
35226714,Stijlvol logeren in Antwerpen,215669270,Vanessa,M,Harmonie,51.20609,4.40908,Entire home/apt,80,2,3,2019-09-30,0.1,2,25,0,M,Haha
35227376,South historic center Antwerpen zuid 2p apartment,265233453,Brigitte,M,Brederode,51.20727,4.39897,Entire home/apt,50,7,6,2021-01-02,0.21,1,6,1,M,Haha
35244357,App vlakbij openbaar vervoer &alles op loopafstand,265349617,Sedef,M,Kiel,51.19291,4.37972,Private room,70,1,2,2019-08-05,0.07,1,179,0,M,Haha
35246295,Stijlvol verblijven in Antwerpen,215669270,Vanessa,M,Stadspark,51.20619,4.41078,Entire home/apt,100,2,2,2019-09-29,0.07,2,21,0,M,Haha
35297542,Bright apartment in Antwerp on Dageraadplaats,12228992,Isis,M,Zurenborg,51.20654,4.43096,Entire home/apt,95,2,7,2020-01-01,0.23,1,3,0,M,Haha
35303380,"Enjoy Antwerp, stay in a charming apartment!",175212893,Sanaz,M,Markgrave,51.19494,4.411,Entire home/apt,52,2,86,2021-12-08,2.76,2,23,24,M,Haha
35312060,Cosy place in south district for 2 to 4 people!,208159189,Charly,M,Zuid,51.20667,4.38873,Entire home/apt,108,2,15,2020-02-24,0.48,2,9,0,M,Haha
35328212,Spacious room next to central station of Antwerp,181853803,Mao-Ming,M,Deurne Zuid West,51.20948,4.46174,Private room,33,30,11,2021-08-22,0.37,4,214,3,M,Haha
35361130,"Cosy appartement in de trendy wijk ""Het Eilandje""",264997545,Joost,M,Eilandje,51.23193,4.41277,Entire home/apt,142,1,5,2021-09-19,0.16,2,83,2,M,Haha
35366436,Duplex apartment. Beautiful view. kingsize bed!,90573434,Jef,M,Eilandje,51.23266,4.41182,Entire home/apt,210,9,23,2021-12-12,0.76,2,37,5,M,Haha
35379310,"Paz, conforto e tranquilidade tranquilidade",265837980,Leudimar,M,Deurne Zuid West,51.21017,4.45431,Private room,60,1,1,2019-06-06,0.03,1,365,0,M,Haha
35419492,"Hartje Antwerpen, stijlvol en gezellig",266567119,Ying,M,Historisch Centrum,51.22113,4.40194,Entire home/apt,92,1,149,2021-12-26,4.87,1,321,84,M,Haha
35441361,Meir Lodge. Apartment Heart of Antwerp L1,165436938,Luca,M,Theaterbuurt-Meir,51.21968,4.40765,Entire home/apt,68,1,75,2021-12-04,2.52,63,344,43,M,Haha
35507561,19th c house private parking near Central Station,22144864,Greet,M,Amandus - Atheneum,51.21875,4.42936,Entire home/apt,200,2,2,2019-09-01,0.07,2,148,0,M,Haha
35538073,Shared appartement.,151274831,Mario,M,Linkeroever,51.21856,4.36412,Private room,81,4,21,2020-09-18,0.69,2,156,0,M,Haha
35569947,Cosy and Stylish LOFT near the city center,60026542,Julie,M,Amandus - Atheneum,51.22797,4.41605,Entire home/apt,76,2,112,2021-09-25,3.63,1,0,12,M,Haha
35570936,Sunset View Lodge in the Center of Antwerp,165436938,Luca,M,Centraal Station,51.21878,4.41645,Entire home/apt,68,1,67,2021-12-05,2.17,63,351,22,M,Haha
35593349,Spacious and private entertaining home,43185160,Yan,M,Brederode,51.2049,4.39784,Entire home/apt,272,2,74,2021-12-08,2.49,3,31,27,M,Haha
35602722,NEW! Cosy Coffee Lovers apartment in city center.,267848896,Dietrich,M,Zuid,51.20855,4.39965,Entire home/apt,386,2,12,2021-12-23,0.39,3,203,2,M,Haha
35633180,Charming and spacious apartment with sunny terrace,147701563,Jozefien,M,Amandus - Atheneum,51.21998,4.42847,Entire home/apt,75,3,5,2019-07-29,0.17,1,0,0,M,Haha
35726397,gelijkvloersappartement met tuin in rustige straat,268522143,Georges,M,Kiel,51.18204,4.38591,Entire home/apt,70,3,3,2019-08-14,0.1,1,359,0,M,Haha
35779920,Spacious & modern apartment in Antwerp's centre,267558707,Adil,M,Theaterbuurt-Meir,51.21569,4.41163,Entire home/apt,100,1,41,2020-07-26,1.34,1,1,0,M,Haha
35782205,2-bedroom apartment for 5 ppl in 2100 Antwerpen,264440567,Henry,M,Deurne Noord,51.22608,4.45526,Entire home/apt,119,14,0,M,M,8,364,0,M,Haha
